'Test Type,Test Description
0,
'Version
1.1.0
'Time Stamp
2022-11-11 11:27:45:194
'Access specifications
'Access specification name,default assignment
128 KiB; 0% Read; 0% random,0
'size,% of size,% reads,% random,delay,burst,align,reply
131072,100,0,0,0,1,0,0,
'End access specifications
'Results
TimeStamp,'Target Type,Target Name,Access Specification Name,# Managers,# Workers,# Disks,IOps,Read IOps,Write IOps,MBps (Binary),Read MBps (Binary),Write MBps (Binary),MBps (Decimal),Read MBps (Decimal),Write MBps (Decimal),Transactions per Second,Connections per Second,Average Response Time,Average Read Response Time,Average Write Response Time,Average Transaction Time,Average Connection Time,Maximum Response Time,Maximum Read Response Time,Maximum Write Response Time,Maximum Transaction Time,Maximum Connection Time,Errors,Read Errors,Write Errors,Bytes Read,Bytes Written,Read I/Os,Write I/Os,Connections,Transactions per Connection,Total Raw Read Response Time,Total Raw Write Response Time,Total Raw Transaction Time,Total Raw Connection Time,Maximum Raw Read Response Time,Maximum Raw Write Response Time,Maximum Raw Transaction Time,Maximum Raw Connection Time,Total Raw Run Time,Starting Sector,Maximum Size,Queue Depth,% CPU Utilization,% User Time,% Privileged Time,% DPC Time,% Interrupt Time,Processor Speed,Interrupts per Second,CPU Effectiveness,Packets/Second,Packet Errors,Segments Retransmitted/Second,0 to 50 uS,50 to 100 uS,100 to 200 uS,200 to 500 uS,0.5 to 1 mS,1 to 2 mS,2 to 5 mS,5 to 10 mS,10 to 15 mS,15 to 20 mS,20 to 30 mS,30 to 50 mS,50 to 100 mS,100 to 200 mS,200 to 500 mS,0.5 to 1 S,1 to 2 s,2 to 4.7 s,4.7 to 5 s,5 to 10 s, >= 10 s
2022-11-11 12:00:29:451,WORKER,Worker 1,,,,1,3323.89,0,3323.89,415.486,0,415.486,435.669,0,435.669,3323.89,0,9.6305,0,9.6305,9.6305,0,17.6997,0,17.6997,17.6997,0,0,0,0,0,449445888,0,3429,0,-1,0,330229963,330229963,0,0,176997,176997,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2885,324,220,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:30:466,WORKER,Worker 1,,,,1,3284.33,0,3284.33,410.542,0,410.542,430.484,0,430.484,3284.33,0,9.74124,0,9.74124,9.74124,0,30.2585,0,30.2585,30.2585,0,0,0,0,0,436862976,0,3333,0,-1,0,324675366,324675366,0,0,302585,302585,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2853,349,67,64,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:31:513,WORKER,Worker 1,,,,1,3396.85,0,3396.85,424.606,0,424.606,445.231,0,445.231,3396.85,0,9.41397,0,9.41397,9.41397,0,16.1451,0,16.1451,16.1451,0,0,0,0,0,461766656,0,3523,0,-1,0,331654291,331654291,0,0,161451,161451,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3043,415,65,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:32:513,WORKER,Worker 1,,,,1,3346.68,0,3346.68,418.335,0,418.335,438.656,0,438.656,3346.68,0,9.56181,0,9.56181,9.56181,0,16.4151,0,16.4151,16.4151,0,0,0,0,0,443023360,0,3380,0,-1,0,323189321,323189321,0,0,164151,164151,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2868,319,193,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:33:529,WORKER,Worker 1,,,,1,3277.1,0,3277.1,409.638,0,409.638,429.536,0,429.536,3277.1,0,9.76734,0,9.76734,9.76734,0,27.8816,0,27.8816,27.8816,0,0,0,0,0,436076544,0,3327,0,-1,0,324959380,324959380,0,0,278816,278816,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2810,293,160,64,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:34:544,WORKER,Worker 1,,,,1,3317.6,0,3317.6,414.7,0,414.7,434.844,0,434.844,3317.6,0,9.64736,0,9.64736,9.64736,0,18.4456,0,18.4456,18.4456,0,0,0,0,0,438566912,0,3346,0,-1,0,322800499,322800499,0,0,184456,184456,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2834,312,200,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:35:544,WORKER,Worker 1,,,,1,3290.91,0,3290.91,411.364,0,411.364,431.346,0,431.346,3290.91,0,9.72175,0,9.72175,9.72175,0,26.2169,0,26.2169,26.2169,0,0,0,0,0,434241536,0,3313,0,-1,0,322081630,322081630,0,0,262169,262169,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2779,383,110,41,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:36:591,WORKER,Worker 1,,,,1,3413.68,0,3413.68,426.71,0,426.71,447.438,0,447.438,3413.68,0,9.37519,0,9.37519,9.37519,0,15.8037,0,15.8037,15.8037,0,0,0,0,0,464912384,0,3547,0,-1,0,332537922,332537922,0,0,158037,158037,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3099,416,32,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:37:591,WORKER,Worker 1,,,,1,3325.43,0,3325.43,415.679,0,415.679,435.871,0,435.871,3325.43,0,9.62076,0,9.62076,9.62076,0,18.5403,0,18.5403,18.5403,0,0,0,0,0,436731904,0,3332,0,-1,0,320563790,320563790,0,0,185403,185403,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2796,373,163,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:38:591,WORKER,Worker 1,,,,1,3274.57,0,3274.57,409.322,0,409.322,429.205,0,429.205,3274.57,0,9.77253,0,9.77253,9.77253,0,26.2077,0,26.2077,26.2077,0,0,0,0,0,431357952,0,3291,0,-1,0,321614014,321614014,0,0,262077,262077,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2725,443,82,41,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:39:622,WORKER,Worker 1,,,,1,3381.78,0,3381.78,422.722,0,422.722,443.256,0,443.256,3381.78,0,9.46135,0,9.46135,9.46135,0,16.9119,0,16.9119,16.9119,0,0,0,0,0,457179136,0,3488,0,-1,0,330011956,330011956,0,0,169119,169119,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3007,353,128,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:40:653,WORKER,Worker 1,,,,1,3385.18,0,3385.18,423.148,0,423.148,443.703,0,443.703,3385.18,0,9.45281,0,9.45281,9.45281,0,16.2479,0,16.2479,16.2479,0,0,0,0,0,450887680,0,3440,0,-1,0,325176703,325176703,0,0,162479,162479,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2960,384,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:41:653,WORKER,Worker 1,,,,1,3261.02,0,3261.02,407.627,0,407.627,427.428,0,427.428,3261.02,0,9.80755,0,9.80755,9.80755,0,29.2114,0,29.2114,29.2114,0,0,0,0,0,433192960,0,3305,0,-1,0,324139622,324139622,0,0,292114,292114,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2739,431,71,64,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:42:669,WORKER,Worker 1,,,,1,3354.31,0,3354.31,419.289,0,419.289,439.657,0,439.657,3354.31,0,9.54459,0,9.54459,9.54459,0,17.865,0,17.865,17.865,0,0,0,0,0,446300160,0,3405,0,-1,0,324993457,324993457,0,0,178650,178650,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2921,328,156,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:43:715,WORKER,Worker 1,,,,1,3245.5,0,3245.5,405.688,0,405.688,425.395,0,425.395,3245.5,0,9.84655,0,9.84655,9.84655,0,32.1424,0,32.1424,32.1424,0,0,0,0,0,442499072,0,3376,0,-1,0,332419677,332419677,0,0,321424,321424,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2864,224,224,32,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:44:715,WORKER,Worker 1,,,,1,3386.66,0,3386.66,423.332,0,423.332,443.896,0,443.896,3386.66,0,9.43549,0,9.43549,9.43549,0,16.0127,0,16.0127,16.0127,0,0,0,0,0,446562304,0,3407,0,-1,0,321467111,321467111,0,0,160127,160127,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2943,304,160,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:45:731,WORKER,Worker 1,,,,1,3366.62,0,3366.62,420.827,0,420.827,441.269,0,441.269,3366.62,0,9.52399,0,9.52399,9.52399,0,16.4491,0,16.4491,16.4491,0,0,0,0,0,448397312,0,3421,0,-1,0,325815683,325815683,0,0,164491,164491,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2922,363,136,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:46:762,WORKER,Worker 1,,,,1,3280.77,0,3280.77,410.096,0,410.096,430.017,0,430.017,3280.77,0,9.75313,0,9.75313,9.75313,0,30.1099,0,30.1099,30.1099,0,0,0,0,0,442892288,0,3379,0,-1,0,329558430,329558430,0,0,301099,301099,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2840,404,103,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:47:809,WORKER,Worker 1,,,,1,3220.32,0,3220.32,402.54,0,402.54,422.093,0,422.093,3220.32,0,9.8903,0,9.8903,9.8903,0,19.6249,0,19.6249,19.6249,0,0,0,0,0,439091200,0,3350,0,-1,0,331325047,331325047,0,0,196249,196249,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2810,130,410,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:48:818,WORKER,Worker 1,,,,1,3341.53,0,3341.53,417.691,0,417.691,437.981,0,437.981,3341.53,0,9.61326,0,9.61326,9.61326,0,18.0897,0,18.0897,18.0897,0,0,0,0,0,444989440,0,3395,0,-1,0,326370275,326370275,0,0,180897,180897,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2966,32,397,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:49:834,WORKER,Worker 1,,,,1,3208.55,0,3208.55,401.069,0,401.069,420.552,0,420.552,3208.55,0,9.9676,0,9.9676,9.9676,0,26.3479,0,26.3479,26.3479,0,0,0,0,0,427032576,0,3258,0,-1,0,324744506,324744506,0,0,263479,263479,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2722,157,306,73,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:50:880,WORKER,Worker 1,,,,1,3347.2,0,3347.2,418.4,0,418.4,438.724,0,438.724,3347.2,0,9.56063,0,9.56063,9.56063,0,18.4395,0,18.4395,18.4395,0,0,0,0,0,455868416,0,3478,0,-1,0,332518739,332518739,0,0,184395,184395,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2966,320,192,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:51:912,WORKER,Worker 1,,,,1,3275.5,0,3275.5,409.438,0,409.438,429.327,0,429.327,3275.5,0,9.77098,0,9.77098,9.77098,0,27.9613,0,27.9613,27.9613,0,0,0,0,0,440008704,0,3357,0,-1,0,328011845,328011845,0,0,279613,279613,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2845,335,145,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:52:912,WORKER,Worker 1,,,,1,3387.13,0,3387.13,423.391,0,423.391,443.958,0,443.958,3387.13,0,9.42231,0,9.42231,9.42231,0,16.1602,0,16.1602,16.1602,0,0,0,0,0,449445888,0,3429,0,-1,0,323090933,323090933,0,0,161602,161602,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2960,385,84,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:53:943,WORKER,Worker 1,,,,1,3356.64,0,3356.64,419.58,0,419.58,439.962,0,439.962,3356.64,0,9.55791,0,9.55791,9.55791,0,17.3055,0,17.3055,17.3055,0,0,0,0,0,451805184,0,3447,0,-1,0,329461171,329461171,0,0,173055,173055,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2955,352,140,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:54:974,WORKER,Worker 1,,,,1,3277.51,0,3277.51,409.689,0,409.689,429.59,0,429.59,3277.51,0,9.76257,0,9.76257,9.76257,0,29.836,0,29.836,29.836,0,0,0,0,0,441450496,0,3368,0,-1,0,328803499,328803499,0,0,298360,298360,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2827,411,66,64,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:55:989,WORKER,Worker 1,,,,1,3322.91,0,3322.91,415.364,0,415.364,435.541,0,435.541,3322.91,0,9.63103,0,9.63103,9.63103,0,17.9335,0,17.9335,17.9335,0,0,0,0,0,439484416,0,3353,0,-1,0,322928530,322928530,0,0,179335,179335,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2812,378,163,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:56:989,WORKER,Worker 1,,,,1,3348.43,0,3348.43,418.554,0,418.554,438.886,0,438.886,3348.43,0,9.49519,0,9.49519,9.49519,0,22.3162,0,22.3162,22.3162,0,0,0,0,0,444596224,0,3392,0,-1,0,322076931,322076931,0,0,223162,223162,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2926,385,64,17,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:58:005,WORKER,Worker 1,,,,1,3355.18,0,3355.18,419.397,0,419.397,439.77,0,439.77,3355.18,0,9.58674,0,9.58674,9.58674,0,28.9745,0,28.9745,28.9745,0,0,0,0,0,447348736,0,3413,0,-1,0,327195500,327195500,0,0,289745,289745,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2897,438,32,46,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:00:59:021,WORKER,Worker 1,,,,1,3322,0,3322,415.25,0,415.25,435.421,0,435.421,3322,0,9.63398,0,9.63398,9.63398,0,17.4927,0,17.4927,17.4927,0,0,0,0,0,440270848,0,3359,0,-1,0,323605263,323605263,0,0,174927,174927,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2815,382,162,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:00:036,WORKER,Worker 1,,,,1,3268.7,0,3268.7,408.587,0,408.587,428.434,0,428.434,3268.7,0,9.79154,0,9.79154,9.79154,0,30.4215,0,30.4215,30.4215,0,0,0,0,0,430440448,0,3284,0,-1,0,321554242,321554242,0,0,304215,304215,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2801,252,199,27,5,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:01:036,WORKER,Worker 1,,,,1,3408.87,0,3408.87,426.109,0,426.109,446.807,0,446.807,3408.87,0,9.38734,0,9.38734,9.38734,0,16.5114,0,16.5114,16.5114,0,0,0,0,0,449970176,0,3433,0,-1,0,322267253,322267253,0,0,165114,165114,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2985,352,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:02:067,WORKER,Worker 1,,,,1,3354.17,0,3354.17,419.271,0,419.271,439.637,0,439.637,3354.17,0,9.5395,0,9.5395,9.5395,0,17.4727,0,17.4727,17.4727,0,0,0,0,0,455868416,0,3478,0,-1,0,331783845,331783845,0,0,174727,174727,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2966,335,177,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:03:083,WORKER,Worker 1,,,,1,3270.34,0,3270.34,408.793,0,408.793,428.651,0,428.651,3270.34,0,9.78597,0,9.78597,9.78597,0,28.9631,0,28.9631,28.9631,0,0,0,0,0,435290112,0,3321,0,-1,0,324992069,324992069,0,0,289631,289631,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2804,325,128,64,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:04:129,WORKER,Worker 1,,,,1,3338.18,0,3338.18,417.272,0,417.272,437.542,0,437.542,3338.18,0,9.5841,0,9.5841,9.5841,0,18.8311,0,18.8311,18.8311,0,0,0,0,0,457834496,0,3493,0,-1,0,334772592,334772592,0,0,188311,188311,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2981,391,121,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:05:161,WORKER,Worker 1,,,,1,3301.01,0,3301.01,412.626,0,412.626,432.67,0,432.67,3301.01,0,9.69345,0,9.69345,9.69345,0,31.8588,0,31.8588,31.8588,0,0,0,0,0,445906944,0,3402,0,-1,0,329771001,329771001,0,0,318588,318588,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2922,352,83,13,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:06:230,WORKER,Worker 1,,,,1,3409.01,0,3409.01,426.127,0,426.127,446.826,0,446.826,3409.01,0,9.38822,0,9.38822,9.38822,0,15.0275,0,15.0275,15.0275,0,0,0,0,0,472121344,0,3602,0,-1,0,338163708,338163708,0,0,150275,150275,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3090,494,18,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:07:228,WORKER,Worker 1,,,,1,3320.11,0,3320.11,415.013,0,415.013,435.173,0,435.173,3320.11,0,9.63512,0,9.63512,9.63512,0,17.9917,0,17.9917,17.9917,0,0,0,0,0,439877632,0,3356,0,-1,0,323354738,323354738,0,0,179917,179917,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2814,379,163,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:08:247,WORKER,Worker 1,,,,1,3257.33,0,3257.33,407.166,0,407.166,426.945,0,426.945,3257.33,0,9.82305,0,9.82305,9.82305,0,36.2266,0,36.2266,36.2266,0,0,0,0,0,429916160,0,3280,0,-1,0,322196138,322196138,0,0,362266,362266,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2768,352,128,0,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:09:237,WORKER,Worker 1,,,,1,3299.21,0,3299.21,412.402,0,412.402,432.434,0,432.434,3299.21,0,9.64545,0,9.64545,9.64545,0,19.6045,0,19.6045,19.6045,0,0,0,0,0,433061888,0,3304,0,-1,0,318685757,318685757,0,0,196045,196045,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2823,231,250,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:10:252,WORKER,Worker 1,,,,1,3321.94,0,3321.94,415.243,0,415.243,435.414,0,435.414,3321.94,0,9.67745,0,9.67745,9.67745,0,17.1854,0,17.1854,17.1854,0,0,0,0,0,442761216,0,3378,0,-1,0,326904247,326904247,0,0,171854,171854,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2898,124,356,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:11:295,WORKER,Worker 1,,,,1,3179.15,0,3179.15,397.394,0,397.394,416.698,0,416.698,3179.15,0,9.99285,0,9.99285,9.99285,0,28.0321,0,28.0321,28.0321,0,0,0,0,0,431751168,0,3294,0,-1,0,329164421,329164421,0,0,280321,280321,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2782,64,416,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:12:310,WORKER,Worker 1,,,,1,3291.56,0,3291.56,411.445,0,411.445,431.431,0,431.431,3291.56,0,9.79623,0,9.79623,9.79623,0,23.2496,0,23.2496,23.2496,0,0,0,0,0,434110464,0,3312,0,-1,0,324451007,324451007,0,0,232496,232496,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2675,467,138,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:13:307,WORKER,Worker 1,,,,1,3274.73,0,3274.73,409.341,0,409.341,429.225,0,429.225,3274.73,0,9.76896,0,9.76896,9.76896,0,27.3083,0,27.3083,27.3083,0,0,0,0,0,433979392,0,3311,0,-1,0,323450105,323450105,0,0,273083,273083,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2782,318,164,47,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:14:323,WORKER,Worker 1,,,,1,3394.29,0,3394.29,424.286,0,424.286,444.896,0,444.896,3394.29,0,9.42587,0,9.42587,9.42587,0,17.3159,0,17.3159,17.3159,0,0,0,0,0,449445888,0,3429,0,-1,0,323212920,323212920,0,0,173159,173159,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2981,320,128,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:15:323,WORKER,Worker 1,,,,1,3303.49,0,3303.49,412.936,0,412.936,432.995,0,432.995,3303.49,0,9.68819,0,9.68819,9.68819,0,17.6934,0,17.6934,17.6934,0,0,0,0,0,432013312,0,3296,0,-1,0,319322735,319322735,0,0,176934,176934,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2741,353,202,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:16:339,WORKER,Worker 1,,,,1,3241.56,0,3241.56,405.195,0,405.195,424.878,0,424.878,3241.56,0,9.8277,0,9.8277,9.8277,0,29.6632,0,29.6632,29.6632,0,0,0,0,0,434634752,0,3316,0,-1,0,325886528,325886528,0,0,296632,296632,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2824,289,139,64,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:17:354,WORKER,Worker 1,,,,1,3375.56,0,3375.56,421.945,0,421.945,442.441,0,442.441,3375.56,0,9.51786,0,9.51786,9.51786,0,16.3298,0,16.3298,16.3298,0,0,0,0,0,448790528,0,3424,0,-1,0,325891683,325891683,0,0,163298,163298,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2924,392,108,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:18:363,WORKER,Worker 1,,,,1,3385.82,0,3385.82,423.228,0,423.228,443.786,0,443.786,3385.82,0,9.4486,0,9.4486,9.4486,0,16.9835,0,16.9835,16.9835,0,0,0,0,0,446038016,0,3403,0,-1,0,321535795,321535795,0,0,169835,169835,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2923,408,72,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:19:379,WORKER,Worker 1,,,,1,3281.99,0,3281.99,410.249,0,410.249,430.177,0,430.177,3281.99,0,9.75463,0,9.75463,9.75463,0,31.0272,0,31.0272,31.0272,0,0,0,0,0,438566912,0,3346,0,-1,0,326389909,326389909,0,0,310272,310272,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2837,285,160,61,3,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:20:410,WORKER,Worker 1,,,,1,3336.32,0,3336.32,417.04,0,417.04,437.298,0,437.298,3336.32,0,9.59115,0,9.59115,9.59115,0,16.9492,0,16.9492,16.9492,0,0,0,0,0,448659456,0,3423,0,-1,0,328305089,328305089,0,0,169492,169492,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2879,402,142,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:21:421,WORKER,Worker 1,,,,1,3247.3,0,3247.3,405.912,0,405.912,425.63,0,425.63,3247.3,0,9.85706,0,9.85706,9.85706,0,33.9974,0,33.9974,33.9974,0,0,0,0,0,428605440,0,3270,0,-1,0,322325794,322325794,0,0,339974,339974,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2758,327,153,0,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:22:421,WORKER,Worker 1,,,,1,3397.36,0,3397.36,424.669,0,424.669,445.298,0,445.298,3397.36,0,9.41932,0,9.41932,9.41932,0,16.4701,0,16.4701,16.4701,0,0,0,0,0,446824448,0,3409,0,-1,0,321104456,321104456,0,0,164701,164701,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2929,383,97,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:23:420,WORKER,Worker 1,,,,1,3312.47,0,3312.47,414.059,0,414.059,434.172,0,434.172,3312.47,0,9.63483,0,9.63483,9.63483,0,16.6172,0,16.6172,16.6172,0,0,0,0,0,434372608,0,3314,0,-1,0,319298199,319298199,0,0,166172,166172,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2754,458,102,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:24:420,WORKER,Worker 1,,,,1,3267.42,0,3267.42,408.427,0,408.427,428.267,0,428.267,3267.42,0,9.81408,0,9.81408,9.81408,0,27.7485,0,27.7485,27.7485,0,0,0,0,0,430047232,0,3281,0,-1,0,321999835,321999835,0,0,277485,277485,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2787,233,229,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:25:452,WORKER,Worker 1,,,,1,3348.2,0,3348.2,418.525,0,418.525,438.855,0,438.855,3348.2,0,9.55622,0,9.55622,9.55622,0,17.0028,0,17.0028,17.0028,0,0,0,0,0,452460544,0,3452,0,-1,0,329880641,329880641,0,0,170028,170028,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2940,384,128,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:26:483,WORKER,Worker 1,,,,1,3383.05,0,3383.05,422.881,0,422.881,443.423,0,443.423,3383.05,0,9.45046,0,9.45046,9.45046,0,15.5848,0,15.5848,15.5848,0,0,0,0,0,454033408,0,3464,0,-1,0,327363886,327363886,0,0,155848,155848,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2984,414,66,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:27:483,WORKER,Worker 1,,,,1,3286.88,0,3286.88,410.86,0,410.86,430.818,0,430.818,3286.88,0,9.74478,0,9.74478,9.74478,0,33.9632,0,33.9632,33.9632,0,0,0,0,0,433979392,0,3311,0,-1,0,322649641,322649641,0,0,339632,339632,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2831,352,96,0,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:28:514,WORKER,Worker 1,,,,1,3315.76,0,3315.76,414.471,0,414.471,434.604,0,434.604,3315.76,0,9.65004,0,9.65004,9.65004,0,17.9093,0,17.9093,17.9093,0,0,0,0,0,448397312,0,3421,0,-1,0,330127711,330127711,0,0,179093,179093,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2846,442,133,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:01:29:529,WORKER,Worker 1,,,,1,3282.57,0,3282.57,410.321,0,410.321,430.253,0,430.253,3282.57,0,9.75103,0,9.75103,9.75103,0,31.0087,0,31.0087,31.0087,0,0,0,0,0,436994048,0,3334,0,-1,0,325099414,325099414,0,0,310087,310087,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2865,277,160,1,31,0,0,0,0,0,0,0,0,0
